RESULTADOS MIOS,,,,,,
10,TAB. INICIAL,0,"[(0.12039546248786599, 0.8089304400824012), (0.11090874926946644, 0.8478407422967944), (0.10052111663522971, 0.8733590412922814), (0.08949954525511186, 0.9018797576542077), (0.07767020758621125, 0.9300342479646868), (0.06880065240361455, 0.9544863690016883), (0.0640997139361669, 0.9752059370847468), (0.06122354534303222, 0.9882920159695306), (0.060415779054249455, 0.9944894269046521), (0.060415779054249455, 0.9970846785333425), (0.060415779054249455, 0.9985662680996228), (0.060415779054249455, 0.999180205191446), (0.060415779054249455, 0.9997941422832692), (0.059728912276886904, 0.9999629326131139), (0.05869840653052947, 0.999999999), (0.05746558439307166, 0.999999999), (0.0557013439713699, 0.9999629326131139), (0.05337421261747359, 0.9998605225497503), (0.04987182714571444, 0.999663456930314), (0.046056926383758155, 0.999049519838491), (0.042444342012902245, 0.998384978578817), (0.03936317592629028, 0.997267946064562), (0.03940339513993778, 0.9962162562267848), (0.0406360106604715, 0.9952153512025598), (0.04068641447231987, 0.9945042853564872), (0.04235857003340817, 0.9938884162034555), (0.044030725594496466, 0.9937621056918908), (0.04381411137585902, 0.9936357951803261), (0.043597497157221575, 0.9935533554112818), (0.04502646386825074, 0.9935979479364716), (0.04483367883003998, 0.9935979479364716), (0.04464089379182923, 0.9935979479364716), (0.04444810875361847, 0.9935979479364716), (0.04688008685505558, 0.9935979479364716), (0.04956823507890831, 0.9935885513383734), (0.05337533657700692, 0.9935461636904556), (0.05787709550681023, 0.9937170667272103), (0.06409647209149602, 0.9939926093793032), (0.06769108553653394, 0.9942242812888757), (0.0727426155337737, 0.9944653497965467), (0.07667519225676762, 0.9943717972773986), (0.08021740104025843, 0.993588544582656), (0.08410386661398954, 0.9927006522725751), (0.08799033218772065, 0.9909202546998005), (0.09034639189760289, 0.9750683850600741), (0.09355522777883449, 0.9305596234297855), (0.10409946544681367, 0.8632059897685552), (0.11949014646586224, 0.7357616073928119), (0.13015578682243367, 0.608045322318868), (0.14160245565276117, 0.4944005093118756), (0.1521963483117393, 0.40521876778252947), (0.1555068418005598, 0.339358307775047), (0.15190901749318814, 0.3335885964820778), (0.16176410273997827, 0.3290271638925232), (0.17567616453627102, 0.32446573130296863), (0.19001446412478945, 0.3240886168571032), (0.22483035265230708, 0.32371150241123786), (0.2591763909177467, 0.37001011484089413), (0.2847945602915016, 0.42124727430597037), (0.32411133877978665, 0.49703436828361075), (0.363001879475846, 0.5731985767071166), (0.38105853912411464, 0.6493627851306224), (0.40373120912501836, 0.6788512666786065), (0.42640387912592204, 0.7034012011911707), (0.43152062381404954, 0.7034012011911707), (0.4428834901283242, 0.7034012011911707), (0.4542463564425989, 0.7011446025390277), (0.46688826698932023, 0.6743380693743205), (0.48439654253507064, 0.647154421763748), (0.5009342334832507, 0.5631399683786248), (0.5112258028052835, 0.4346727255973762), (0.5215173721273165, 0.3072101333598548), (0.5263837371263456, 0.2042974756348977), (0.5225577600034391, 0.10176193235580595), (0.5122661906814063, 0.05605719485126481), (0.5019746213593733, 0.054805246742849124), (0.4891003540435344, 0.054805246742849124), (0.46491507574243707, 0.054805246742849124), (0.4277362220374936, 0.054805246742849124), (0.38950591333995616, 0.06450131473799736), (0.3512756046424187, 0.0741973827331456), (0.3156279939386873, 0.08389345072829385), (0.29129139422021416, 0.0935895187234421), (0.2837743470284936, 0.10328558671859031)]",28.8088113,55.4086484,0
10,TAB. VERBOS,1,"[(0.4322235927854622, 0.8150460345741639), (0.43186689953950985, 0.874098025598147), (0.4315102062935575, 0.9182145659629886), (0.4275886070751593, 0.947411567103025), (0.4236670078567609, 0.9703440622181247), (0.42041170024145896, 0.9799740837747553), (0.4157374054195414, 0.9835542361882414), (0.40985089572145866, 0.9865308566961385), (0.403964386023376, 0.9895344541355431), (0.39494216217937267, 0.9908248703510723), (0.38573445408192664, 0.9909936009411556), (0.37794573319109614, 0.9911623315312392), (0.37136922717643106, 0.9899735874739791), (0.3631461273172297, 0.9899735874739791), (0.35805874160394896, 0.9899735874739791), (0.3550542074745313, 0.9905842954605137), (0.3504424766801385, 0.9917821870639006), (0.34324888024246614, 0.9944942760688068), (0.33572418006387267, 0.9959906440849455), (0.3266283577115411, 0.9974870121010839), (0.3204615978178291, 0.9986195399858999), (0.3143309124153542, 0.9991648842538637), (0.3092898978008244, 0.9994117521090755), (0.3062265807717518, 0.9988245684922233), (0.30515665904305483, 0.9986148474490346), (0.30358553686931666, 0.9986145945128222), (0.3035855368693167, 0.9986143415766096), (0.3040078099959541, 0.9981577526782089), (0.3036763012395035, 0.9986300893669128), (0.30292251935641534, 0.999086425329101), (0.29996534947112197, 0.9991053277652011), (0.29700817958582854, 0.9991053277652011), (0.2941933837992775, 0.9995616637273892), (0.2918488922238769, 0.9999420280106373), (0.28950440064847627, 0.9995992156633771), (0.2862442958776613, 0.9992375008800167), (0.281556174545279, 0.9988946885327564), (0.27589701141081535, 0.9989135909688566), (0.27052132594828954, 0.998551876185496), (0.2651456404857636, 0.998551876185496), (0.2637176239241962, 0.9980955402233078), (0.2637176239241962, 0.9976392042611198), (0.26561621335623203, 0.9954096116344742), (0.26751480278826795, 0.9918992052435611), (0.2694133922203038, 0.9789291580068735), (0.27962681794277283, 0.9452850819346382), (0.3140305674996019, 0.8306795416582877), (0.35301243279100464, 0.685357617498767), (0.39516366160078925, 0.5312733451116246), (0.4373148904105739, 0.38664871357025665), (0.48006520180391127, 0.2631544468266244), (0.49862518936288874, 0.22062164428710745), (0.5209376889146345, 0.21021676751185775), (0.5444877197049675, 0.21021676751185775), (0.572262829634022, 0.21021676751185775), (0.5961945310295846, 0.21021676751185775), (0.6131571326526173, 0.24724346944825298), (0.6175640274095862, 0.3015865245899551), (0.6217891065483079, 0.3559295797316572), (0.6157193191288577, 0.4102726348733593), (0.6087502193563277, 0.4646156900150614), (0.6157193191288578, 0.4819320432203683), (0.6179942732286391, 0.4819320432203683), (0.6075175910522201, 0.4819320432203683), (0.6031106962952514, 0.4819320432203683), (0.5926340141188323, 0.4715271664451186), (0.5751882321698834, 0.4396710374429622), (0.5666616750324047, 0.35849671381336357), (0.5705911503027103, 0.26444105307891297), (0.574520625573016, 0.1703853923444624), (0.5692217608331778, 0.08673460838526152), (0.5555971651278299, 0.024535076652967315), (0.5410445681249649, 0.011653739548115428), (0.5214361174553587, 0.011653739548115428), (0.49873832556289016, 0.011653739548115428), (0.4827936267019024, 0.011653739548115428), (0.4745213873264672, 0.011653739548115428), (0.46717714924854875, 0.011653739548115428), (0.4609592895670661, 0.011653739548115428), (0.4578307711084458, 0.011653739548115428), (0.4571774996284884, 0.011653739548115428), (0.4578307711084458, 0.009322991638492342)]",34.6809948,55.4086484,0
10,VIAJAR,5,"[(0.34299147514578454, 0.48975741246241683), (0.3409234636593518, 0.5085663211366936), (0.341213107114713, 0.5282267719433916), (0.341502750570074, 0.5431159305381312), (0.3389383123925378, 0.5524764355442725), (0.33329458254400823, 0.5586724199373103), (0.3297188641819115, 0.5618211824141754), (0.32534903658431585, 0.5671656246747923), (0.32097920898672017, 0.5671656246747923), (0.31789991731572687, 0.5671656246747923), (0.31789991731572687, 0.5682137062385613), (0.314337887987365, 0.5717500961637073), (0.31077585865900315, 0.5736439354156364), (0.30578558734652184, 0.5785849965837384), (0.299521512040314, 0.5804788358356674), (0.2919055006240611, 0.5830156765119074), (0.2878515185361701, 0.5902469052582845), (0.28379753644827904, 0.6009473967114146), (0.2791356414892444, 0.6116478881645446), (0.2730580532065601, 0.6224525636679452), (0.26833240103392103, 0.6294932034400056), (0.2636067488612818, 0.6333241421222164), (0.2579149202710784, 0.6342499155477082), (0.2579149202710784, 0.6351756889732002), (0.2606044175884545, 0.6359972783484216), (0.26329391490583065, 0.6369230517739133), (0.2691419759809442, 0.6369230517739133), (0.2753632302823933, 0.6404500631652684), (0.2779288108489018, 0.6384812944722785), (0.2804943914154103, 0.6420083058636337), (0.2851241133651652, 0.6420083058636337), (0.2892123070022531, 0.6410825324381417), (0.29389348383056985, 0.6281638219118637), (0.30160955471491785, 0.6140219150818137), (0.3093256255992659, 0.5931618575622319), (0.3119426610443363, 0.5721011732892439), (0.3164028426890213, 0.5461617706552623), (0.3252113268659381, 0.5243107002976984), (0.3278365823227788, 0.5091786063282515), (0.33046183777961957, 0.4926343778302084), (0.33612198729249154, 0.4801443079633307), (0.33166180564780656, 0.47345872988293847), (0.3289456150969648, 0.4691819765425699), (0.33211537372189365, 0.4638127331160772), (0.3406024108539326, 0.46107799482336703), (0.3504078498453968, 0.45531210037467174), (0.36587343834973307, 0.4433254241529534), (0.3752467332279943, 0.427388826290667)]",39.1072004,55.4086484,0
10,TAB. INICIAL,0,"[(0.2015368334070707, 0.9947941830589404), (0.17556547991207366, 0.9961249437120034), (0.15929366777356507, 0.9970149529286502), (0.14858152566344435, 0.9976372815641443), (0.13791548846718768, 0.9981740004271895), (0.12675209422302547, 0.9981308318304544), (0.11572533440929447, 0.9974653345982254), (0.10511605384875874, 0.9967998373659961), (0.09637463220110382, 0.9955976212707218), (0.08927758584806757, 0.99417089319103), (0.08284611124832716, 0.9933240525711184), (0.07845162387240694, 0.9930510236014432), (0.07628054771177534, 0.992863604404217), (0.07429420756899416, 0.9926761852069909), (0.07311311287358777, 0.9924358811301903), (0.07303199815571898, 0.99219557705339), (0.0729508834378502, 0.9920037899618471), (0.0731835041824587, 0.9916446616749134), (0.07355278726209374, 0.9913672648109214), (0.07418667660329062, 0.9917608742967575), (0.07450041206576792, 0.9921544837825937), (0.07465962981416721, 0.992246091804782), (0.07450511210008917, 0.9928086728414316), (0.07450511210008917, 0.9936227463485297), (0.07403044050729159, 0.9941242737090883), (0.07403044050729159, 0.9947599450898238), (0.07436844976506266, 0.9955634739140304), (0.07470645902283371, 0.9961119051668943), (0.07488995056652677, 0.9964165554924195), (0.07570795570309526, 0.9966907868154291), (0.07589144724678831, 0.9970785381694975), (0.07587359186773682, 0.9976004335437427), (0.07614508784513666, 0.9979881848978114), (0.07607857456476544, 0.9982864932858281), (0.0755320654055968, 0.9981017049288704), (0.07517340757685405, 0.9976692525206771), (0.0748326051271628, 0.9971815388411958), (0.07417830183633307, 0.9964562884649029), (0.07386200780327443, 0.9957310380886097), (0.07385921461135425, 0.9954382401205102), (0.07414856596780559, 0.9949678736283862), (0.07412441648311845, 0.9943942675273174), (0.07443791732425693, 0.9938435717900141), (0.07475141816539539, 0.9930586237143153), (0.07475141816539539, 0.992206207424282)]",44.1021025,55.4086484,0
10,TAB. CONCEPTOS,10,"[(0.5131510303581551, 0.3211102501392763), (0.5180266294191032, 0.33367802766944044), (0.518026629419103, 0.3474671689019572), (0.5200385059158025, 0.3527314551425207), (0.518026629419103, 0.3433545308776681), (0.5203708344997626, 0.326240187617282), (0.5221189861284675, 0.30912584435689594), (0.5264943575287093, 0.2920115010965098), (0.5288578524322516, 0.27489715783612373), (0.5332332238324934, 0.2751165161242545), (0.5369722963264416, 0.2899953714262672), (0.539295545775645, 0.30629437370946844), (0.5431678648271363, 0.3134460867880834), (0.5470401838786276, 0.3297450890712846), (0.5487480900529935, 0.3409479233050933), (0.5470401838786276, 0.3452286795205535), (0.5445070299071846, 0.340068750198217), (0.5398094630586161, 0.3371443088342537), (0.5355790353314231, 0.3210749416113191), (0.5342081468969299, 0.3025187992811333), (0.5345451646368025, 0.2879500168331971), (0.5357074301737522, 0.2814017729418693), (0.5377000406837366, 0.2817653302967542), (0.5392255120723453, 0.2926747681973524), (0.5410686368041716, 0.3032103719709299), (0.5415408731015047, 0.3153679240619637), (0.5467295169453333, 0.3275254761529975), (0.5551398593944705, 0.33968302824403135), (0.5594981582652647, 0.35132415715850956), (0.5628436773772669, 0.3691744121256731), (0.5675600849237625, 0.38141535889313055), (0.5675600849237625, 0.39365630566058807), (0.5635080413454194, 0.40589725242804564), (0.5675600849237625, 0.4243715206468691), (0.5716121285021056, 0.4468609594031481), (0.5756641720804488, 0.47379619384806365), (0.579716215658792, 0.5007314282929791), (0.5844705519298967, 0.5278977585452804), (0.5865604725866045, 0.5397295079643626), (0.5903469301898593, 0.541336960793304), (0.5924368508465669, 0.5384986179336086), (0.5945267715032747, 0.5356602750739134), (0.5907477534957872, 0.5279139449108103)]",46.4731338,55.4086484,0
10,MUCHO,3,"[(0.7532376587001831, 0.9374667086016732), (0.7562555240793928, 0.9480374906501179), (0.7628646539666398, 0.9618923849615925), (0.7694737838538872, 0.975747279273067), (0.7730650483619247, 0.9870220767493914), (0.7776388741849921, 0.9967158877369704), (0.7822127000080595, 0.999999999), (0.7831952613230896, 0.999999999), (0.7841778226381195, 0.999999999), (0.7851603839531495, 0.999999999), (0.7866126517922677, 0.999999999), (0.7880649196313859, 0.999999999), (0.7908983642225547, 0.999999999), (0.7944941585145996, 0.999999999), (0.7987417278877604, 0.999999999), (0.8015370294218028, 0.999999999), (0.8043323309558452, 0.999999999), (0.8057464557378372, 0.999999999), (0.806398230818953, 0.999999999), (0.806398230818953, 0.999999999), (0.8102597800264519, 0.999999999), (0.8141213292339508, 0.999999999), (0.8219135836761314, 0.9985624630088111), (0.8314523695051836, 0.9970122338379859), (0.8431677403813195, 0.9930822396390759), (0.8528803308038609, 0.9861616384742409), (0.865575419306607, 0.9761869008049295), (0.8761386528124822, 0.9657040398454674), (0.8850964770542052, 0.9517006088181624), (0.8924366064788444, 0.9371942179311652), (0.8993746134835522, 0.925546038457845), (0.9033301224080553, 0.9169519954890006), (0.9054867810947476, 0.9103036128014962), (0.9095673070698831, 0.9072884923614707), (0.9151891942833803, 0.9067575764378472), (0.9193544351629044, 0.9061446946295172), (0.9238195153381433, 0.9055318128211871), (0.9282845955133823, 0.9055318128211871), (0.9318624586865776, 0.9055318128211871), (0.9333400703914112, 0.9060627287448109), (0.9336399096871262, 0.9068080061053891), (0.9336399096871262, 0.907420887913719), (0.9336399096871262, 0.9068080061053891), (0.9289052394756727, 0.9061951242970592)]",49.7831253,55.4086484,0
-------,-------,-------,-------,-------,-------,-------
11,TAB. RÁPIDO,0,"[(0.19705751586674858, 0.854870050391583), (0.19931029347732415, 0.9195637464686355), (0.19882585898451488, 0.9593511732510687), (0.1983414244917056, 0.9826407122872227), (0.2005942021022812, 0.9937266097823271), (0.19785698999889634, 0.9962689083924069), (0.1951197778955115, 0.9978515426783963), (0.19341062652407953, 0.9985698395489306), (0.1917014751526476, 0.9992881364194648), (0.18686856358287027, 0.9996440682097324), (0.18290745163620398, 0.999999999), (0.17894633968953766, 0.999999999), (0.17669437911430333, 0.999999999), (0.17287380301938704, 0.999999999), (0.16943977501943128, 0.999999999), (0.16787115949974935, 0.999999999), (0.16630254398006744, 0.999999999), (0.16473392846038554, 0.999999999), (0.16473392846038554, 0.999999999), (0.16528507715301882, 0.999999999), (0.16583622584565205, 0.999999999), (0.16825278701855917, 0.999999999), (0.16880393571119243, 0.999999999), (0.16989739497082193, 0.999999999), (0.17043970553781812, 0.999999999), (0.17151981634962046, 0.999999999), (0.17073451468114897, 0.999999999), (0.1718146254929513, 0.999999999), (0.1723524257377574, 0.999999999), (0.17289022598256348, 0.999999999), (0.1723524257377574, 0.999999999), (0.1723524257377574, 0.999999999), (0.1723524257377574, 0.999999999), (0.17181462549295126, 0.999999999), (0.17127682524814516, 0.999999999), (0.17127682524814516, 0.999999999), (0.17066414288784726, 0.999999999), (0.16913966970919575, 0.999999999), (0.16815299677535034, 0.999912432139815), (0.16716632384150495, 0.9998248642796298), (0.16709144172601315, 0.9997372964194448), (0.16757739928499632, 0.999320204750705), (0.1696226493323063, 0.9989031130819654)]",2.862088,63.2382992,0
11,TAB. INICIAL,0,"[(0.1711540139544763, 0.8804367129023556), (0.1663759473831297, 0.94350794214993), (0.15987061540293546, 0.9846876433037564), (0.1558163165668156, 0.9970124898597164), (0.1538424832780289, 0.9980175100463116), (0.15061786579312397, 0.9990225302329071), (0.14748434947952815, 0.9992454922184798), (0.1460780985747799, 0.9994684542040527), (0.14467184767003172, 0.9996252691708154), (0.14351216464522257, 0.9993978769285073), (0.1417970219464711, 0.9993317299096971), (0.14035730263940266, 0.9991043376673889), (0.13891758333233425, 0.9988769454250808), (0.13891758333233425, 0.998715700201583), (0.13891758333233425, 0.998715700201583), (0.13747786402526585, 0.9980204285115116), (0.13891758333233425, 0.9974864020449384), (0.14035730263940266, 0.9971091905451278), (0.13982363575866402, 0.9967319790453171), (0.1392899688779253, 0.9963547675455064), (0.1407296881849937, 0.9965115825122691), (0.1407296881849937, 0.9966683974790316), (0.14137918609939107, 0.9966683974790316), (0.14393439239914954, 0.9966683974790316), (0.14892686918179515, 0.9966683974790316), (0.1533856790837021, 0.9960845289494126), (0.15540721850272188, 0.9954239621313328), (0.1580679914464629, 0.9954402670870973), (0.1561926274346416, 0.9954565720428615), (0.155044088390873, 0.9961228925470552), (0.1538955493471044, 0.9973730815808679), (0.1520201853352831, 0.9980499533547121), (0.15129336036723037, 0.9980499533547121), (0.15503580289254665, 0.9986999689031414), (0.15561414996692308, 0.9986999689031414), (0.1587450641955368, 0.9986999689031414), (0.16504007387509034, 0.9993499844515707), (0.16889781307175675, 0.9993499844515707), (0.17145038022599404, 0.9985701519045257), (0.17500005393341955, 0.9977903193574805), (0.17708634503670745, 0.9960956555532341), (0.1807640261928348, 0.9937794513381025)]",5.7022908,63.2382992,0
11,TAB. PERSONAS,4,"[(0.1930097807948108, 0.4752811166145527), (0.19905195529516265, 0.4812157220299591), (0.20210316658985464, 0.48000771506178597), (0.20515437788454655, 0.4787997080936128), (0.20667225434183728, 0.47759170112543964), (0.20667225434183728, 0.4797322718085709), (0.2057063835957666, 0.48077085496959304), (0.20474051284969588, 0.4775106684801108), (0.20023167318674528, 0.4797572586093063), (0.1957228335237947, 0.48263520465283916), (0.19197815123291906, 0.4860344849392881), (0.1884351823160392, 0.49259457742101764), (0.18489221339915934, 0.5082037567294254), (0.18843518231603923, 0.5237177075052943), (0.19197815123291911, 0.5386003023668258), (0.19525588057440596, 0.5430994497258889), (0.19879884949128585, 0.5455397724117803), (0.2020798314572735, 0.5444377848896712), (0.19842840705237913, 0.5379242492814236), (0.19477698264748472, 0.5343440152018278), (0.19139079781798335, 0.53727731673048), (0.18349030222968749, 0.5437908523387278), (0.17661364986978886, 0.5503043879469757), (0.17661364986978886, 0.5532376894756279), (0.1745867857809046, 0.5532376894756279), (0.17568411957062963, 0.5568179235552235), (0.1820057430004746, 0.5570173838876157), (0.1855386460639302, 0.5585787426892701), (0.18558433422148943, 0.5637203355705201), (0.18765688646793294, 0.5688619284517703), (0.18660524083576724, 0.5704232872534247), (0.18250582450043948, 0.5683719870449965), (0.17897292143698387, 0.564958788367306), (0.17235690422764233, 0.5615455896896153), (0.16174267989584196, 0.5581323910119249), (0.1511284555640416, 0.550689460512452), (0.13766214498608123, 0.5466597286906698), (0.12565618522513294, 0.5417634725993246), (0.11673333961007062, 0.535405866556641), (0.11673333961007062, 0.521941582362984), (0.11673333961007062, 0.5125070299911095), (0.12165797810267417, 0.49803208289496714)]",10.4914242,63.2382992,0
11,NOSOTROS-AS,2,"[(0.5249837010296611, 0.750941232827213), (0.535888751799123, 0.7669965395566305), (0.5467938025685848, 0.7820846994298292), (0.5524471019364852, 0.7958050047251394), (0.551764133233417, 0.8060026963412821), (0.544397166681964, 0.8116651559599466), (0.5334921159125021, 0.8205762143510349), (0.5245643566602445, 0.8285735898733086), (0.5156365974079868, 0.8359988887544667), (0.5071499752789143, 0.8473899014566755), (0.5007201454260757, 0.8641680942300825), (0.5026974369432798, 0.8835407232491445), (0.5056322962514093, 0.903410691605098), (0.510102436774798, 0.9271956930400315), (0.515487214818027, 0.9456973992029184), (0.5254296174033289, 0.9570906804812743), (0.5308143954465578, 0.961503052897146), (0.5332643141816572, 0.9654180859761257), (0.5329720877630182, 0.9636081976290048), (0.5329720877630181, 0.9617983092818841), (0.5320109703126116, 0.9599884209347632), (0.5320109703126116, 0.9625300891166848), (0.5320109703126116, 0.9642004886104873), (0.5342709477664963, 0.9668448885390571), (0.5368515531329215, 0.9660090006267037), (0.5412754262019159, 0.9617314476303239), (0.548117985584924, 0.956544003188928), (0.5572718418713491, 0.9522278274356509), (0.5681270387165769, 0.9487475395947274), (0.5787053793016034, 0.9522278274356507), (0.5834353625190343, 0.9615750301777254), (0.5851889459105506, 0.965055318018649), (0.5846312323986493, 0.9685356058595724), (0.5813190648125405, 0.9752574006493075), (0.5817238365939319, 0.9784989075981192), (0.5811661230820307, 0.98215552900432), (0.5862002097351311, 0.9882374002276458), (0.5862002097351311, 0.9943192714509717), (0.5862002097351311, 0.9971596357254858), (0.5799118645039592, 0.9971596357254858), (0.5836251808842066, 0.9939181287766742), (0.5823044106113536, 0.9858481338603611), (0.5809836403385007, 0.9777781389440481), (0.5794215571200401, 0.969708144027735), (0.5790713414793751, 0.9406776355460895), (0.5736870391856099, 0.8892382820545686), (0.5683027368918447, 0.8256917023831019), (0.5679525212511797, 0.7318431250500238), (0.567159878683981, 0.6175017738644504), (0.5664761388118396, 0.49837266104696426), (0.5643363443138872, 0.40133647308371223), (0.5621965498159349, 0.3212359992679076), (0.5580695927808664, 0.2714375231137142), (0.554626375617939, 0.24213182081201629), (0.5499364058855198, 0.23526818336703323), (0.5479492433484034, 0.229121608751989), (0.5447153282417949, 0.22297503413694475), (0.5430217222926703, 0.2168284595219005), (0.5408343976069266, 0.23850607597098467), (0.5403875442272941, 0.26633026703511314), (0.5386939382781696, 0.29415445809924157), (0.538247084898537, 0.32197864916337), (0.538247084898537, 0.34980284022749847), (0.5387408036351562, 0.34980284022749847)]",14.4972797,63.2382992,0
11,TAB. INICIAL,0,"[(0.1630108618465956, 0.7868504322612617), (0.15610815731698438, 0.8390192015550184), (0.1530435022916703, 0.8857699079351062), (0.15304350229167032, 0.9257045588907653), (0.15134086649185968, 0.9495174271026462), (0.15022131622411727, 0.9647168137512061), (0.1494482017039948, 0.9753744161374028), (0.14867508718387237, 0.9841899779316563), (0.14790197266374988, 0.988525636835603), (0.14553782034726986, 0.9933994770971808), (0.14317366803078987, 0.9959071208321809), (0.14158263023443235, 0.9965417340188442), (0.13999159243807485, 0.9971763472055075), (0.1384005546417173, 0.9978018470772316), (0.1384005546417173, 0.9978891655913248), (0.14000749793523018, 0.998343923205024), (0.14161444122874306, 0.9984312417191171), (0.14161444122874306, 0.9980661392931843), (0.14161444122874306, 0.9976137183531583), (0.1432213845222559, 0.9969847674337045), (0.1432213845222559, 0.9959883774146447), (0.1432213845222559, 0.995359426495191), (0.14516245826634805, 0.995359426495191), (0.14894837789023932, 0.9953594264951908), (0.15368192880850953, 0.9959268960671238), (0.1558609051388879, 0.9968618047386627), (0.15658078175541398, 0.9977967134102016), (0.15696652792136084, 0.9985550921023126), (0.15512168204156165, 0.9993134707944236), (0.15110800773981753, 0.999449265595711), (0.1514358108278222, 0.999449265595711), (0.15322271362967924, 0.999513083616905), (0.15500961643153627, 0.9995769016380992), (0.155337419519541, 0.9995769016380992), (0.16094545740535035, 0.9998723639576118), (0.17102134664355564, 0.9999361819788058), (0.18109723588176094, 0.999936181978806), (0.1911731251199662, 0.999936181978806), (0.20472696944529828, 0.999999999), (0.21261483280687882, 0.999999999), (0.21608782025298648, 0.9997683557016815)]",17.2671319,63.2382992,0
11,TAB. VERBOS,1,"[(0.46374955768693893, 0.9363777583797779), (0.43812819712860873, 0.9592403175592097), (0.4166244506984425, 0.9747009111049169), (0.39608944670202906, 0.98558314004206), (0.3814924832294232, 0.9927903609227128), (0.3670169775870657, 0.9965047133034222), (0.35523235248881974, 0.9986800946741301), (0.3490235309036948, 0.999340047337065), (0.3463658124961789, 0.999999999), (0.343708094088663, 0.999999999), (0.3461907372377441, 0.999999999), (0.3467045930445537, 0.999999999), (0.3447554847386759, 0.999999999), (0.3452693405454855, 0.999999999), (0.3456647299759862, 0.999999999), (0.3412329785210272, 0.999999999), (0.33877001440833976, 0.999999999), (0.3401026992052774, 0.999999999), (0.3392699346102782, 0.999999999), (0.33855563639158814, 0.999999999), (0.3417189631180946, 0.999999999), (0.34603224819674444, 0.999999999), (0.3490128484784566, 0.999999999), (0.35723697929501813, 0.999999999), (0.35992006485597966, 0.999999999), (0.3610700232081231, 0.999999999), (0.3610700232081231, 0.999999999), (0.35992006485597966, 0.999999999), (0.3516959340394182, 0.999999999), (0.34901284847845665, 0.999999999), (0.3463297629174951, 0.999999999), (0.34182626923390114, 0.999999999), (0.3365755401447547, 0.999999999), (0.33285793826442633, 0.999999999), (0.329140336384098, 0.999999999), (0.3224174161721208, 0.999999999), (0.317514904082776, 0.999999999), (0.31751490408277594, 0.999999999), (0.31751490408277594, 0.999999999), (0.31751490408277594, 0.999999999), (0.3205202224144249, 0.999999999), (0.32352554074607376, 0.999999999)]",20.4744618,63.2382992,0
11,PODER,7,"[(0.9557213066656169, 0.7246317515167392), (0.9560314541818883, 0.7179467150549893), (0.9563416016981598, 0.7112616785932394), (0.9566517492144312, 0.7062633774213216), (0.9591977960965284, 0.7023766566924549), (0.960297646574141, 0.6951290274095933), (0.9617438429786256, 0.6812759694182979), (0.9639051007895288, 0.6674229114270026), (0.9639051007895286, 0.6524134587143656), (0.964492406591073, 0.6385604007230703), (0.9665259087971021, 0.6279973602986588), (0.968718794703992, 0.619894590628765), (0.9701966192044635, 0.6170933736341289), (0.973835701515838, 0.6170933736341289), (0.9754412816211835, 0.6149437344600786), (0.9746515786598424, 0.6155953122806646), (0.9722562955931557, 0.6215484427765081), (0.9698338553464882, 0.624042322015868), (0.9674114150998209, 0.6209337672659554), (0.9585819751447868, 0.6199748516900934), (0.9504379044117892, 0.6184408598741131), (0.9358040017868487, 0.6146065601240766), (0.9203313535085744, 0.6112302668893226), (0.9018432019473707, 0.6084313842956162), (0.8897620500945335, 0.6056325017019096), (0.8740877450764085, 0.6034086953483213), (0.8649032719502262, 0.6034851969287892), (0.8538325307912087, 0.6012613905752009), (0.8457772929151208, 0.6012613905752009), (0.834622577399277, 0.6012613905752009), (0.828770928893371, 0.5986540919222547), (0.817706310855667, 0.5960467932693085), (0.8127492263624602, 0.5934394946163625), (0.8077921418692531, 0.5908321959634164), (0.809001730624795, 0.5882248973104702), (0.8071441237713438, 0.5875153048872901), (0.8135666820586838, 0.5779402549454613), (0.8166338776676769, 0.5575604156562983), (0.8197010732766697, 0.523369659245831), (0.8197010732766697, 0.4738581019609323), (0.8175552993538646, 0.41878555231542214)]",25.6867592,63.2382992,0
